2020-05-20T00:00:00Z,10026435,MPCM,2020-NIHC-Sat-0800
2020-05-17T00:00:00Z,10026005,RAPU,2020-WORK-NONE-0800
2020-04-01T00:00:00Z,10017777,PRSO,2020-NIHC-Sun-0800
2020-05-20T00:00:00Z,10010019,BANI,2020-NIHC-Fri-0800
2020-05-20T00:00:00Z,10011658,MIGU,2020-NIHC-Sun-0800
2020-05-24T00:00:00Z,10018184,VARI,2020-WORK-NONE-0800
2020-04-01T00:00:00Z,10018870,PRSO,2020-WORK-NONE-0800
2020-05-20T00:00:00Z,10011859,MIGU,2020-NIHC-Mon-0800
2020-05-20T00:00:00Z,10015958,MIGU,2020-WORK-NONE-0800
2020-04-01T00:00:00Z,10018681,PRSO,2020-NIHC-Sun-0800
2020-05-16T00:00:00Z,10030212,MIGU,2020-NIHC-Sat-0800
2020-04-01T00:00:00Z,10019046,PRSO,2020-WORK-NONE-0800
2020-04-01T00:00:00Z,10019044,PRSO,2020-WORK-NONE-0800
2020-05-20T00:00:00Z,10016741,RAMI,2020-WORK-NONE-0800
2020-05-20T00:00:00Z,10016811,MIGU,2020-WORK-NONE-0800
2020-05-20T00:00:00Z,10017420,JOBA,2020-NIHC-Fri-0800
2020-05-24T00:00:00Z,10018715,VARI,2020-WORK-NONE-0800
2020-04-01T00:00:00Z,10020244,PRSO,2020-WORK-NONE-0800
2020-04-01T00:00:00Z,10021536,PRSO,2020-NIHC-Thu-0800
2020-04-01T00:00:00Z,10022277,PRSO,2020-WORK-NONE-0800
2020-05-01T00:00:00Z,10010504,BANI,2020-NIHC-Sun-0730
2020-05-20T00:00:00Z,10018414,RAMI,2020-NIHC-Sat-0800
2020-05-20T00:00:00Z,10018446,JOBA,2020-NIHC-Thu-0800
2020-05-17T00:00:00Z,10026420,RAPU,2020-WORK-NONE-0730
2020-04-01T00:00:00Z,10023263,PRSO,2020-NIHC-Tue-0800
2020-05-01T00:00:00Z,10016670,BANI,2020-WORK-NONE-0730
2020-05-20T00:00:00Z,10018553,RAMI,2020-WORK-NONE-0800
2020-05-17T00:00:00Z,10027785,RAPU,2020-WORK-NONE-0800
2020-04-01T00:00:00Z,10024876,PRSO,2020-WORK-NONE-0800
2020-04-01T00:00:00Z,10024877,PRSO,2020-WORK-NONE-0800
2020-05-20T00:00:00Z,10019164,MIGU,2020-WORK-NONE-0800
2020-05-20T00:00:00Z,10019168,MIGU,2020-WORK-NONE-0800
2020-04-01T00:00:00Z,10026654,PRSO,2020-WORK-NONE-0800
2020-05-20T00:00:00Z,10019256,RAMI,2020-NIHC-Fri-0800
2020-04-01T00:00:00Z,10026653,PRSO,2020-WORK-NONE-0800
2020-05-20T00:00:00Z,10019435,BANI,2020-NIHC-Mon-0800
2020-05-20T00:00:00Z,10019498,RAMI,2020-NIHC-Sat-0800
2020-05-20T00:00:00Z,10020457,MIGU,2020-NIHC-Sat-0800
2020-05-20T00:00:00Z,10021967,MIGU,2020-WORK-NONE-0800
2020-05-17T00:00:00Z,10028096,RAPU,2020-WORK-NONE-0730
2020-04-01T00:00:00Z,10028951,PRSO,2020-WORK-NONE-0800
2020-05-01T00:00:00Z,10017873,BANI,2020-WORK-NONE-0730
2020-01-01T00:00:00Z,10004128,BIMO,2020-NIHC-Wed-0800
2020-01-01T00:00:00Z,10004347,HAVA,2020-NIHC-Sun-0800
2020-06-06T00:00:00Z,10010772,NAMI,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10004575,EMGH,2020-NEHC-Sun-09301800
2020-01-01T00:00:00Z,10004112,HAVA,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10004293,BITR,2020-WORK-NONE-0900
2020-01-01T00:00:00Z,10004535,BITR,2020-WORK-NONE-0900
2020-06-21T00:00:00Z,10017071,NAMI,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10004759,SISA,2020-NIHC-Thu-0800
2020-01-01T00:00:00Z,10004965,HAVA,2020-NIHC-Fri-0800
2020-01-01T00:00:00Z,10004419,HAVA,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10004738,HAVA,2020-NIHC-Tue-0800
2020-01-01T00:00:00Z,10004614,HAVA,2020-NIHC-Fri-0800
2020-01-01T00:00:00Z,10005004,SISA,2020-NIHC-Sun-0800
2020-05-01T00:00:00Z,10010361,VARI,2020-NIHC-Wed-0800
2020-01-01T00:00:00Z,10005101,HAVA,2020-NIHC-Sun-0800
2020-01-01T00:00:00Z,10005525,UDHO,2020-UDHC-Gen-1000
2020-01-01T00:00:00Z,10005493,DAME,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10005015,MOBI,2020-NIHC-Mon-0800
2020-05-20T00:00:00Z,10029131,MIGU,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10005775,UDHO,2020-UDHC-Gen-1000
2020-01-01T00:00:00Z,10000188,OMPJ,2020-WORK-NONE-0900
2020-01-01T00:00:00Z,10000246,EMUL,2020-NIHC-Sun-08002000
2020-01-01T00:00:00Z,10000251,SISA,2020-NIHC-Sun-0800
2020-01-01T00:00:00Z,10000350,UDHO,2020-UDHC-Gen-1000
2020-01-01T00:00:00Z,10000177,MOBI,2020-NIHC-Sun-0800
2020-05-17T00:00:00Z,10028097,RAPU,2020-WORK-NONE-0730
2020-01-01T00:00:00Z,10000139,GULI,2020-APHC-Sun-0800
2020-01-01T00:00:00Z,10002186,HAVA,2020-NIHC-Fri-0800
2020-01-01T00:00:00Z,10000603,UDHO,2020-UDHC-Gen-1000
2020-01-01T00:00:00Z,10000505,OMHF,2020-NIHC-Sun-0800
2020-01-01T00:00:00Z,10001335,BIMO,2020-NIHC-Mon-0800
2020-01-01T00:00:00Z,10000688,EMUL,2020-NIHC-Gen-0930
2020-01-01T00:00:00Z,10001101,EMUL,2020-NIHC-Gen-0930
2020-01-01T00:00:00Z,10001288,AKSO,2020-MAHC-Sat-0800
2020-03-01T00:00:00Z,10031023,RAMI,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10001025,EMUL,2020-NIHC-Gen-0930
2020-01-01T00:00:00Z,10001102,EMUL,2020-NIHC-Gen-0930
2020-01-01T00:00:00Z,10001103,CWSP,2020-NIHC-Sun-08002000
2020-01-01T00:00:00Z,10003837,SISA,2020-NIHC-Fri-0800
2020-06-01T00:00:00Z,10018481,DWKH,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10003894,PHRU,2020-NIHC-Sun-0730
2020-01-01T00:00:00Z,10003970,GURM,2020-GUHC-Gen-0830
2020-05-01T00:00:00Z,10023772,BANI,2020-WORK-NONE-0730
2020-01-01T00:00:00Z,10001677,MOBI,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10001535,UDDK,2020-WORK-NONE-0930
2020-01-01T00:00:00Z,10001536,EMUL,2020-NIHC-Gen-0930
2020-01-01T00:00:00Z,10001537,UDDK,2020-WORK-NONE-1900
2020-01-01T00:00:00Z,10002074,CWSP,2020-NIHC-Sun-09301830
2020-01-01T00:00:00Z,10001707,AKSO,2020-MAHC-Sat-0800
2020-01-01T00:00:00Z,10001400,EMUL,2020-NIHC-Gen-0930
2020-01-01T00:00:00Z,10001489,GULI,2020-APHC-Fri-0800
2020-01-01T00:00:00Z,10001624,IMMO,2020-NEHC-Wed-0800
2020-01-01T00:00:00Z,10001473,GOCH,2020-NIHC-Tue-0800
2020-01-01T00:00:00Z,10001430,UDDK,2020-WORK-NONE-0930
2020-01-01T00:00:00Z,10004106,BITR,2020-WORK-NONE-0900
2020-01-01T00:00:00Z,10003936,BITR,2020-WORK-NONE-0900
2020-01-01T00:00:00Z,10003774,GOCH,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10000148,GURM,2020-GUHC-Gen-0830
2020-01-01T00:00:00Z,10004297,GULI,2020-APHC-Thu-0800
2020-06-07T00:00:00Z,10004139,PASA,2020-NIHC-Sun-0800
2020-01-01T00:00:00Z,10001516,HAVA,2020-NIHC-Sat-0800
2020-05-20T00:00:00Z,10003187,JOBA,2020-NIHC-Sat-0800
2020-01-01T00:00:00Z,10004251,MOBI,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10004333,CWSP,2020-NIHC-Sun-09301830
2020-01-01T00:00:00Z,10004136,SISA,2020-NIHC-Tue-0800
2020-01-01T00:00:00Z,10004199,HAVA,2020-NIHC-Sat-0800
2020-01-01T00:00:00Z,10004474,VARI,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10003779,CWSP,2020-NIHC-Sun-09301830
2020-01-01T00:00:00Z,10004211,IMMO,2020-NEHC-Thu-0800
2020-01-01T00:00:00Z,10001431,UDDK,2020-WORK-NONE-0930
2020-01-01T00:00:00Z,10003911,SISA,2020-NIHC-Sat-0800
2020-01-01T00:00:00Z,10003778,CWSP,2020-NIHC-Sun-09301830
2020-01-01T00:00:00Z,10004270,HAVA,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10004292,BITR,2020-WORK-NONE-0900
2020-01-01T00:00:00Z,10000154,CHIT,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10001532,CWSP,2020-NIHC-Sun-09301830
2020-01-01T00:00:00Z,10004370,AKSO,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10001379,BANI,2020-WORK-NONE-0730
2020-01-01T00:00:00Z,10004290,DMPR,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10001555,BITR,2020-WORK-NONE-0900
2020-01-01T00:00:00Z,10001534,UDHO,2020-UDHC-Gen-1000
2020-01-01T00:00:00Z,10000155,CHIT,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10003781,MOBI,2020-NIHC-Fri-0800
2020-01-01T00:00:00Z,10001514,IMMO,2020-WORK-NONE-0600
